Date,Plot-250,Plot-300,Plot-350,Plot-400,Plot-450,Plot-500,Plot-550,Plot-600 ,Plot-650,Plot-700,Plot-750,Plot-800 ,Plot-850 ,Plot-900 ,Plot-950 ,Plot-1000 
2010-01-19,21.412,21.081,21.085,20.671,20.882,20.35,20.517,20.1,19.941,19.226,19.151,19.116,19.209,19.155,18.014,18.279
2010-01-20,21.821,21.415,21.287,20.909,20.997,20.46,20.508,20.111,19.925,19.318,19.151,19.056,19.017,18.406,18.109,18.287
2010-01-21,22.422,21.93,21.874,21.563,21.654,21.189,21.447,20.895,20.707,20.171,19.941,19.917,19.68,18.37,18.981,19.207
2010-01-22,21.944,21.562,21.462,21.187,21.303,20.83,20.873,20.385,20.345,19.861,19.762,19.698,19.421,19.215,18.917,19.004
2010-01-23,22.325,21.805,21.889,21.471,21.622,21.28,21.51,20.815,20.58,19.897,19.719,19.691,19.633,19.092,18.79,18.858
2010-01-24,21.85,21.301,21.304,20.895,20.903,20.267,20.208,19.751,19.548,18.957,18.878,18.747,18.681,19.029,17.799,17.684
2010-01-25,21.016,20.647,20.504,20.238,20.258,19.75,19.694,19.282,19.159,18.616,18.533,18.382,18.16,18.097,17.605,17.641
2010-01-26,21.882,21.228,21.284,21.041,20.93,20.529,20.445,20.192,19.897,19.235,18.886,18.878,19.146,17.78,17.823,18.081
2010-01-27,21.734,21.045,21.009,20.862,20.695,20.151,20.028,19.79,19.346,18.834,18.406,18.45,18.57,18.192,17.447,17.407
2010-01-28,20.866,20.353,20.286,20.091,19.996,19.33,19.357,18.961,18.663,18.184,17.744,17.732,17.482,17.835,16.681,16.586
2010-01-29,20.712,20.239,20.076,19.993,19.806,19.215,19.322,18.97,18.565,17.966,17.581,17.558,17.474,16.935,16.387,16.605
2010-01-30,21.065,20.373,20.357,20.191,20.048,19.52,19.575,19.143,18.949,18.41,18.042,17.958,17.684,16.816,16.856,17.018
2010-01-31,21.001,20.611,20.528,20.325,20.214,19.706,19.75,19.135,18.988,18.477,18.323,18.176,17.899,17.241,17.419,17.558
2010-02-01,21.004,20.567,20.575,20.361,20.357,19.825,19.928,19.409,19.258,18.731,18.525,18.426,18.255,17.554,17.522,17.728
2010-02-02,21.384,21.121,21.097,21.193,20.815,20.652,20.811,20.056,19.615,18.866,18.624,18.537,18.398,17.788,17.593,17.851
2010-02-03,21.962,21.796,21.74,21.341,21.245,21.09,21.221,20.681,20.116,19.1,19.056,19.001,19.292,17.903,17.581,17.704
2010-02-04,21.217,20.731,20.732,20.31,20.37,19.81,19.854,19.41,19.247,18.708,18.93,18.751,18.678,18.267,17.589,17.402
2010-02-05,21.64,21.109,21.162,20.848,20.911,20.446,20.582,20.229,19.95,19.204,18.965,18.949,18.712,18.005,17.787,17.902
2010-02-06,21.155,20.77,20.769,20.3,20.367,19.89,19.891,19.593,19.422,18.779,18.664,18.743,18.65,18.184,17.51,17.676
2010-02-07,21.889,21.43,21.418,20.881,20.897,20.427,20.356,19.924,19.601,18.831,19.037,18.525,18.927,18.021,17.565,17.402
2010-02-08,22.583,22.318,22.274,21.692,21.709,21.345,21.361,20.89,20.308,19.47,19.589,19.323,19.447,18.009,18.248,18.45
2010-02-09,21.963,21.527,21.495,20.961,21.086,20.509,20.526,20.182,19.877,19.229,19.566,19.197,19.361,18.78,17.998,18.176
2010-02-10,22.121,21.783,21.835,21.527,21.455,21.085,21.102,20.813,20.389,19.578,19.811,19.664,19.766,18.502,18.247,18.196
2010-02-11,22.445,22.172,22.225,21.673,21.806,21.306,21.171,20.854,20.511,19.72,19.981,19.509,19.911,18.89,18.656,18.712
2010-02-12,22.044,21.669,21.61,21.311,21.343,20.862,20.862,20.422,20.29,19.826,19.83,19.612,19.426,19.121,18.707,18.767
2010-02-13,21.764,21.434,21.45,21.107,21.17,20.903,21.122,20.626,20.35,19.608,19.509,19.43,19.145,18.937,18.136,18.113
2010-02-14,22.653,22.417,22.473,22.098,22.122,21.934,21.986,21.469,20.952,20.229,20.244,19.938,20.091,18.525,18.815,18.863
2010-02-15,22.709,22.476,22.528,22.125,21.98,21.712,21.781,21.177,20.65,19.82,20.157,19.847,19.81,19.292,18.367,18.212
2010-02-16,23.076,22.796,22.672,22.344,22.312,21.945,21.984,21.328,21.025,20.298,20.186,20,19.738,19.058,18.85,18.882
2010-02-17,23.262,23.287,23.126,22.819,22.485,22.27,22.189,21.65,21.13,20.192,20.219,20.009,20.138,19.247,18.604,18.751
2010-02-18,22.78,22.315,22.351,21.868,21.964,21.529,21.609,21.044,20.797,20.077,20.339,19.91,20.097,19.251,18.867,18.768
2010-02-19,22.254,21.855,21.66,21.386,21.426,20.929,20.805,20.444,20.198,19.678,19.595,19.472,19.246,19.546,18.541,18.513
2010-02-20,21.776,21.465,21.29,21.036,21.111,20.639,20.607,20.234,20.059,19.528,19.48,19.314,19.076,18.751,18.549,18.604
2010-02-21,21.008,20.746,20.607,20.317,20.365,19.869,19.829,19.417,19.207,18.671,18.683,18.533,18.323,18.703,17.72,17.724
2010-02-22,21.299,20.862,20.794,20.492,20.516,19.917,20.044,19.595,19.437,18.921,18.767,18.687,18.462,17.871,17.843,17.962
2010-02-23,22.521,22.457,22.289,22.017,21.977,21.347,21.785,21.05,20.791,20.084,19.742,19.607,19.437,18.041,18.608,18.656
2010-02-24,22.942,22.602,22.558,21.92,22.023,21.518,21.538,20.957,20.961,20.246,20.075,19.905,19.806,18.85,19.028,18.913
2010-02-25,23.498,23.291,23.037,22.613,22.552,22.033,22.113,21.707,21.362,20.846,20.565,20.327,20.389,19.417,19.31,19.306
2010-02-26,22.618,22.235,22.143,21.776,21.804,21.287,21.152,20.751,20.755,20.266,20.484,19.988,19.862,19.608,19.564,19.453
2010-02-27,23.242,22.842,22.786,22.459,22.502,21.996,22.076,21.569,21.374,20.925,20.75,20.607,20.369,19.501,19.877,19.996
2010-02-28,23.59,23.242,23.19,22.937,22.816,22.596,22.788,22.215,21.83,21.17,20.83,20.743,20.766,20.004,19.873,19.881
2010-03-01,22.897,22.34,22.333,21.854,21.91,21.292,21.209,20.796,20.696,20.16,20.131,19.933,19.652,20.028,19.136,19.191
2010-03-02,23.11,22.858,22.761,22.477,22.431,22.039,22.307,21.909,21.549,20.769,20.561,20.51,20.443,19.295,19.274,19.544
2010-03-03,23.407,23.436,23.274,23.053,22.804,22.48,22.536,22.026,21.558,20.839,20.465,20.342,20.092,19.771,19.199,19.143
2010-03-04,23.554,23.292,23.191,22.762,22.681,22.366,22.342,21.872,21.524,20.915,20.751,20.489,20.411,19.572,19.365,19.429
2010-03-05,23.037,22.725,22.62,22.276,22.244,21.882,21.83,21.373,21.057,20.533,20.58,20.326,20.173,19.79,19.294,19.151
2010-03-06,21.701,21.498,21.338,21.044,21.024,20.567,20.528,20.174,19.968,19.512,19.389,19.393,19.135,19.81,18.616,18.517
2010-03-07,19.104,18.973,18.802,18.505,18.489,17.958,17.903,17.538,17.375,16.808,16.606,16.864,16.613,18.767,15.899,15.672
2010-03-08,18.509,18.113,18.089,17.744,17.649,17.086,17.058,16.578,16.34,15.811,15.393,15.68,15.509,16.109,14.541,14.237
2010-03-09,20.505,20.02,19.881,19.611,19.572,19.008,19.005,18.576,18.402,17.918,17.724,17.664,17.641,14.792,16.899,16.97
2010-03-10,21.14,20.607,20.516,20.29,20.262,19.686,19.726,19.31,19.139,18.569,18.434,18.271,18.184,17.141,17.403,17.47
2010-03-11,21.394,21.044,20.933,20.651,20.802,20.289,20.345,19.972,19.817,19.318,19.234,19.115,18.921,17.609,18.323,18.406
2010-03-12,21.861,21.398,21.359,21.176,21.128,20.603,20.687,20.278,20.004,19.452,19.262,19.08,18.913,18.537,18.335,18.529
2010-03-13,23.212,22.681,22.802,22.546,22.337,22.233,22.333,21.785,21.274,20.538,20.207,20.191,19.954,18.485,19.207,19.433
2010-03-14,24.032,23.789,23.764,23.458,23.121,22.988,22.98,22.555,21.981,21.227,20.867,20.736,20.881,19.489,19.644,19.596
2010-03-15,23.633,23.19,23.146,22.686,22.629,22.23,22.219,21.841,21.447,20.834,20.738,20.357,20.667,20.125,19.284,19.03
2010-03-16,23.732,23.23,23.186,22.776,22.636,22.116,21.942,21.776,21.405,20.867,20.855,20.502,20.599,19.873,19.603,19.62
2010-03-17,23.542,23.032,23,22.681,22.76,22.242,22.23,21.888,21.713,21.091,21.027,20.744,20.795,20.056,19.89,20.113
2010-03-18,24.215,23.843,23.735,23.437,,,,,,21.87,21.72,21.677,21.497,20.276,20.37,20.537
2010-03-19,24.236,23.909,23.704,23.346,,,,,,21.336,21.073,20.926,20.832,20.836,19.881,20.068
2010-03-20,24.018,23.519,23.361,23.02,,,,,,21.098,20.916,20.773,20.75,20.215,19.529,19.756
2010-03-21,23.371,22.959,22.886,22.662,,,,,,20.991,20.828,20.545,20.364,20.082,19.278,19.643
2010-03-22,23.862,23.388,23.244,23.107,,,,,,21.063,20.715,20.493,20.469,19.68,,
2010-03-23,24.141,23.802,23.653,23.452,,,,,,21.557,21.258,21.095,21.201,19.671,,
2010-03-24,23.69,23.254,23.198,22.881,,,,,,20.95,20.775,20.525,20.424,20.236,,
2010-03-25,23.684,23.132,23.063,22.807,,,,,,21.162,20.866,20.76,21.021,19.727,,
2010-03-26,23.558,22.95,22.822,22.736,,,,,,20.824,20.656,20.45,20.452,20.104,,
2010-03-27,23.092,22.687,22.666,22.633,,,,,,21.008,20.997,20.803,20.906,19.763,,
2010-03-28,23.77,23.258,23.214,22.903,,,,,,20.857,20.677,20.614,20.561,20.16,,
2010-03-29,23.826,23.36,23.196,23.001,,,,,,21.092,20.869,20.666,20.759,19.895,,
2010-03-30,24.179,23.702,23.532,23.307,,,,,,21.045,20.799,20.592,20.471,19.835,,
2010-03-31,23.942,23.417,23.403,23.263,,,,,,21.439,21.367,21.173,21.201,19.902,,
2010-04-01,23.506,22.903,22.807,22.571,,,,,,21.039,20.867,20.859,20.672,20.44,,
2010-04-02,21.69,21.256,21.125,20.771,,,,,,18.85,18.525,18.751,18.405,20.193,,
2010-04-03,20.941,20.301,20.354,19.998,,,,,,18.105,17.573,17.521,17.227,17.858,,
2010-04-04,21.526,21.004,21.04,20.709,,,,,,18.537,18.073,17.855,17.847,16.878,,
2010-04-05,21.225,20.715,20.748,20.358,,,,,,18.081,17.692,17.557,17.414,17.319,,
2010-04-06,20.791,20.19,20.079,19.873,,,,,,17.883,17.641,17.581,17.419,16.895,,
2010-04-07,21.43,20.529,20.59,20.447,,,,,,18.283,17.903,17.99,17.895,16.816,,
2010-04-08,21.87,21.069,20.985,20.862,,,,,,18.917,18.652,18.561,18.446,17.177,,
2010-04-09,23.293,22.567,22.504,22.327,,,,,,19.949,19.568,19.429,19.275,17.911,,
2010-04-10,22.832,22.304,22.076,21.957,,,,,,19.639,19.369,19.274,19.001,18.735,,
2010-04-11,22.401,21.718,21.587,21.416,,,,,,19.56,19.294,19.191,19.036,18.517,,
2010-04-12,21.936,21.533,21.43,21.12,,,,,,19.551,19.468,19.341,19.167,18.509,,
2010-04-13,22.793,22.352,22.386,22.074,,,,,,20.6,20.453,20.378,20.28,18.739,,
2010-04-14,22.862,22.43,22.394,22.023,,,,,,20.647,20.488,20.476,20.27,19.886,,
2010-04-15,22.019,21.656,21.513,21.255,,,,,,19.706,19.587,19.651,19.385,19.984,,
2010-04-16,21.187,20.782,20.702,20.535,,,,,,18.632,18.446,18.553,18.346,18.893,,
2010-04-17,20.829,20.377,20.285,20.083,,,,,,18.303,18.311,18.109,17.899,17.736,,
2010-04-18,22.155,21.604,21.645,21.574,,,,,,19.632,19.382,19.223,19.156,17.391,,
2010-04-19,23.961,23.647,23.498,23.301,,,,,,21.041,20.846,20.755,20.517,18.656,,
2010-04-20,24.408,24.166,24.017,23.812,,,,,,21.813,21.697,21.478,21.452,20.016,,
2010-04-21,24.347,23.977,23.815,23.583,,,,,,21.953,21.891,21.668,21.766,20.958,,
2010-04-22,23.699,23.222,23.154,22.754,,,,,,21.279,21.315,21.1,20.823,21.163,,
2010-04-23,23.506,23.017,22.977,22.642,,,,,,21.383,21.39,21.355,21.053,20.489,,
2010-04-24,23.104,22.685,22.517,22.254,,,,,,20.829,20.786,20.69,20.488,20.774,,
2010-04-25,22.403,21.856,21.816,21.554,,,,,,19.682,19.651,19.48,19.246,20.059,,
2010-04-26,23.499,23.146,23.13,22.886,,,,,,21.07,20.783,20.847,20.43,18.759,,
2010-04-27,24.878,24.748,24.638,24.485,,,,,,22.143,21.71,21.731,21.514,20.108,,
2010-04-28,25.33,24.994,24.754,24.407,,,,,,22.497,22.149,21.993,21.916,20.923,,
2010-04-29,25.35,24.923,24.966,24.597,,,,,,22.507,22.459,22.33,22.306,21.228,,
2010-04-30,24.801,24.389,24.348,24.017,,,,,,22.245,22.016,21.93,21.788,21.824,,
2010-05-01,24.755,24.379,24.226,23.851,,,,,,22.109,21.905,21.754,21.735,21.229,,
2010-05-02,22.865,22.545,22.378,22.115,,,,,,20.551,20.46,20.285,20.131,21.005,,
2010-05-03,23.446,23.045,22.997,22.738,,,,,,21.024,20.909,20.77,20.544,19.746,,
2010-05-04,23.033,22.665,22.561,22.238,,,,,,20.635,20.655,20.48,20.266,20.143,,
2010-05-05,22.738,22.006,22.006,21.855,,,,,,19.623,19.187,19.223,19.08,19.861,,
2010-05-06,23.36,22.663,22.627,22.419,,,,,,20.399,19.763,19.898,19.908,18.604,,
2010-05-07,22.778,22.295,22.211,21.9,,,,,,20.341,20.115,20.012,19.794,19.442,,
2010-05-08,23.142,22.757,22.658,22.354,,,,,,21.112,20.933,20.85,20.6,19.468,,
2010-05-09,23.151,22.674,22.655,22.392,,,,,,20.949,20.707,20.759,20.429,20.254,,
2010-05-10,23.583,22.808,22.829,22.505,,,,,,21.03,20.811,20.943,20.617,20.083,,
2010-05-11,23.226,22.665,22.618,22.314,,,,,,20.536,20.385,20.313,20.107,20.215,,
2010-05-12,23.334,22.737,22.69,22.418,,,,,,20.639,20.52,20.436,20.226,19.547,,
2010-05-13,23.427,22.95,22.871,22.623,,,,,,21.04,20.917,20.858,20.635,19.798,,
2010-05-14,23.889,23.395,23.311,23.095,,,,,,21.458,21.243,21.212,21.005,20.182,,
2010-05-15,23.285,22.805,22.697,22.545,,,,,,20.806,20.714,20.583,20.397,20.56,,
2010-05-16,23.672,23.21,23.218,22.902,,,,,,21.271,21.16,21.06,20.89,20.031,,
2010-05-17,23.43,23.09,22.953,22.681,,,,,,21.342,21.215,21.136,20.889,20.464,,
2010-05-18,23.603,23.093,23.082,22.79,,,,,,21.235,21.06,20.929,20.714,20.559,,
2010-05-19,24.061,23.33,23.382,23.19,,,,,,21.462,21.163,21.108,20.834,20.297,,
2010-05-20,23.765,23.178,23.235,23.011,,,,,,21.39,21.14,21.108,20.934,20.416,,
2010-05-21,24.577,24.013,24.057,23.807,,,,,,22.176,21.704,21.856,21.755,20.397,,
2010-05-22,24.479,24.064,24.012,23.779,,,,,,22.047,21.738,21.715,21.687,21.207,,
2010-05-23,23.559,23.134,23.074,22.894,,,,,,21.495,21.51,21.3,20.922,21.111,,
2010-05-24,24.252,23.66,23.765,23.472,,,,,,21.841,21.709,21.574,21.296,20.624,,
2010-05-25,24.121,23.634,23.575,23.338,,,,,,21.925,21.693,21.749,21.383,21.041,,
2010-05-26,24.099,23.583,23.58,23.315,,,,,,21.785,21.593,21.669,21.112,21.061,,
2010-05-27,23.586,23.233,23.065,22.797,,,,,,21.06,20.869,20.881,20.396,20.921,,
2010-05-28,23.743,23.555,23.334,23.206,,,,,,21.458,21.299,21.207,20.921,20.17,,
2010-05-29,24.178,23.804,23.792,23.495,,,,,,22.028,21.792,21.825,21.439,20.583,,
2010-05-30,24.333,23.761,23.935,23.38,,,,,,22.033,21.897,21.969,21.681,21.216,,
2010-05-31,24.637,24.028,24.102,23.716,,,,,,22.259,22.103,22.14,21.765,21.561,,
2010-06-01,24.641,24.092,24.157,23.836,,,,,,22.343,22.091,22.171,21.789,21.538,,
2010-06-02,24.144,23.662,23.698,23.361,,,,,,21.744,21.406,21.517,21.008,21.474,,
2010-06-03,24.933,24.311,24.526,24.228,,,,,,22.599,22.137,22.471,22.19,20.766,,
2010-06-04,25.096,24.732,24.753,24.498,,,,,,22.88,22.702,22.639,22.396,21.773,,
2010-06-05,25.281,24.717,24.767,24.479,,,,,,22.922,22.758,22.591,22.503,21.937,,
2010-06-06,24.964,24.295,24.385,24.018,,,,,,22.573,22.308,22.274,22.157,21.997,,
2010-06-07,25.044,24.552,24.488,24.177,,,,,,22.692,22.591,22.576,22.281,21.768,,
2010-06-08,25.231,24.731,24.707,24.371,,,,,,22.847,22.698,22.623,22.344,21.734,,
2010-06-09,25.791,25.182,25.244,24.9,,,,,,23.045,22.829,22.77,22.477,21.838,,
2010-06-10,25.938,25.495,25.488,25.284,,,,,,23.355,23.03,22.951,22.856,21.867,,
2010-06-11,25.1,24.461,24.373,24.106,,,,,,22.257,21.889,21.818,21.448,22.184,,
2010-06-12,24.329,23.849,23.899,23.63,,,,,,21.997,21.742,21.714,21.423,21.061,,
2010-06-13,24.747,24.059,24.409,23.981,,,,,,22.445,21.889,22.198,21.888,20.942,,
2010-06-14,25.369,24.814,24.87,24.575,,,,,,22.644,22.2,22.253,21.947,21.464,,
2010-06-15,25.366,24.562,24.817,24.481,,,,,,22.673,22.281,22.442,22.216,21.396,,
2010-06-16,24.898,24.209,24.333,24.063,,,,,,22.131,21.844,21.725,21.486,21.703,,
2010-06-17,24.103,23.705,23.605,23.284,,,,,,21.708,21.569,21.461,21.219,21.032,,
2010-06-18,24.69,24.187,24.075,23.781,,,,,,22.146,22.011,21.935,21.752,20.893,,
2010-06-19,23.112,22.828,22.669,22.461,,,,,,20.996,20.929,20.766,20.476,21.318,,
2010-06-20,22.566,22.302,22.135,21.948,,,,,,20.305,20.155,20.043,19.833,20.222,,
2010-06-21,23.238,22.833,22.745,22.542,,,,,,21.124,20.988,20.901,20.667,19.409,,
2010-06-22,23.477,23.049,22.953,22.713,,,,,,21.286,21.119,21.06,20.762,20.373,,
2010-06-23,23.615,23.137,23.122,22.982,,,,,,21.49,21.203,21.144,20.774,20.456,,
2010-06-24,23.349,22.901,22.861,22.617,,,,,,21.255,21.092,21.012,20.754,20.48,,
2010-06-25,24.084,23.542,23.454,23.237,,,,,,21.649,21.458,21.362,21.132,20.444,,
2010-06-26,23.916,23.275,23.421,23.228,,,,,,21.461,21.086,21.29,20.905,20.802,,
2010-06-27,24.14,23.685,23.782,23.639,,,,,,22.092,21.842,21.828,21.571,20.598,,
2010-06-28,24.848,24.502,24.674,24.408,,,,,,22.902,22.707,22.637,22.524,21.287,,
2010-06-29,24.808,24.165,24.247,23.94,,,,,,22.415,22.163,22.152,21.849,22.03,,
2010-06-30,24.991,24.381,24.586,24.205,,,,,,22.34,22.02,22.016,21.77,21.402,,
2010-07-01,25.135,24.572,24.532,24.42,,,,,,22.714,22.426,22.43,22.115,21.279,,
2010-07-02,25.661,25.15,25.062,24.932,,,,,,23.059,22.694,22.675,22.32,21.768,,
2010-07-03,26.102,25.459,25.62,25.237,,,,,,23.381,22.815,22.876,22.655,21.868,,
2010-07-04,25.55,25.015,25.183,24.81,,,,,,22.796,22.384,22.372,22.195,22.126,,
2010-07-05,23.839,23.377,23.27,23.101,,,,,,21.458,21.275,21.183,20.898,21.615,,
2010-07-06,23.65,23.249,23.149,22.933,,,,,,21.664,21.553,21.497,21.219,20.476,,
2010-07-07,25.141,24.626,24.766,24.528,,,,,,23.037,22.647,22.841,22.623,20.881,,
2010-07-08,25.495,24.919,24.924,24.698,,,,,,22.959,22.53,22.543,22.377,22.161,,
2010-07-09,24.374,24.578,24.644,24.554,,,,,,22.567,22.144,22.072,21.726,21.853,,
2010-07-10,24.678,24.953,25.008,24.894,,,,,,22.997,22.673,22.622,22.4,21.216,,
2010-07-11,24.598,24.809,24.879,24.637,,,,,,22.89,22.67,22.626,22.331,21.811,,
2010-07-12,24.853,24.533,24.373,24.156,,,,,,22.418,22.302,22.226,22.035,21.916,,
2010-07-13,24.97,24.313,24.33,24.314,,,,,,22.331,22.143,22.032,21.844,21.617,,
2010-07-14,24.977,24.413,24.337,24.051,,,,,,22.373,22.322,22.186,22.023,21.414,,
2010-07-15,24.695,24.047,23.999,23.766,,,,,,22.07,21.967,21.859,21.645,21.605,,
2010-07-16,24.116,23.654,23.562,23.285,,,,,,21.8,21.684,21.581,21.299,21.239,,
2010-07-17,23.125,22.705,22.589,22.426,,,,,,20.869,20.631,20.572,20.286,20.972,,
2010-07-18,24.226,23.59,23.636,23.367,,,,,,21.836,21.625,21.562,21.379,19.937,,
2010-07-19,23.165,22.829,22.713,22.517,,,,,,21.179,21.072,20.933,20.679,20.973,,
2010-07-20,22.769,22.397,22.266,22.047,,,,,,20.75,20.655,20.524,20.254,20.377,,
2010-07-21,23.507,23.082,23.042,22.83,,,,,,21.275,21.084,20.977,20.699,19.972,,
2010-07-22,23.334,22.83,22.722,22.422,,,,,,21.036,20.897,20.818,20.52,20.301,,
2010-07-23,23.051,22.538,22.566,22.43,,,,,,20.921,20.758,20.687,20.397,20.226,,
2010-07-24,24.761,24,24.166,24.044,,,,,,22.223,22.051,21.956,21.772,20.103,,
2010-07-25,25.293,24.436,24.668,24.522,,,,,,22.66,22.176,22.265,22.058,21.358,,
2010-07-26,24.905,24.316,24.24,24.12,,,,,22.959,22.759,22.756,22.616,22.488,21.499,,
2010-07-27,24.389,23.679,23.697,23.403,,,,,22.46,24.398,24.49,24.514,24.478,21.179,,
2010-07-28,24.537,23.872,24.014,23.676,,,,,22.554,25.542,25.663,25.726,25.669,21.033,,
2010-07-29,24.402,23.907,23.847,23.526,,,,,22.422,22.151,21.804,21.724,21.657,21.18,,
2010-07-30,24.916,24.302,24.583,24.252,,,,,23.139,22.855,22.316,22.376,22.338,21.235,,
2010-07-31,24.885,24.21,24.446,24.103,,,,,23.011,22.692,22.084,22.121,22.13,21.817,,
2010-08-01,24.783,24.158,24.157,23.901,,,,,22.642,22.379,21.872,21.893,21.75,21.607,,
2010-08-02,24.898,24.172,24.188,23.967,,,,,22.785,22.422,21.995,21.852,21.836,21.18,,
2010-08-03,24.776,24.232,24.241,24.064,,,,,22.718,22.382,21.983,21.884,21.772,21.306,,
2010-08-04,25.193,24.552,24.71,24.435,,,,,22.998,22.702,22.159,22.14,22.222,21.342,,
2010-08-05,25.513,25.128,25.132,24.881,,,,,23.256,23.006,22.36,22.389,22.143,21.622,,
2010-08-06,25.743,25.081,25.122,24.855,,,,,23.726,23.317,22.896,22.796,22.969,21.687,,
2010-08-07,25.489,24.88,24.844,24.577,,,,,23.071,22.683,22.22,22.125,22.292,22.297,,
2010-08-08,24.349,23.874,23.742,23.497,,,,,22.386,21.939,21.664,21.569,21.589,21.603,,
2010-08-09,24.281,23.726,23.63,23.442,,,,,22.179,21.891,21.561,21.418,21.402,21.02,,
2010-08-10,24.132,23.69,23.565,23.249,,,,,22.25,21.927,21.645,21.537,21.442,20.964,,
2010-08-11,24.551,23.971,23.971,23.65,,,,,22.462,22.262,21.928,21.872,21.661,20.976,,
2010-08-12,24.389,23.791,23.807,23.486,,,,,22.359,22.059,21.693,21.649,21.347,21.386,,
2010-08-13,24.838,24.326,24.338,24.02,,,,,22.909,22.417,22.157,22.138,21.977,21.116,,
2010-08-14,24.362,23.659,23.696,23.411,,,,,22.273,22.018,21.865,21.742,21.634,21.528,,
2010-08-15,23.744,23.067,23.175,22.823,,,,,21.699,21.492,21.304,21.273,20.953,21.386,,
2010-08-16,24.146,23.587,23.632,23.319,,,,,22.467,22.199,21.813,21.936,21.782,20.812,,
2010-08-17,24.708,24.147,24.148,23.935,,,,,22.897,22.586,22.171,22.151,21.936,21.551,,
2010-08-18,25.801,25.031,25.177,25.012,,,,,23.631,23.375,22.862,22.903,22.789,21.597,,
2010-08-19,25.452,24.776,24.781,24.466,,,,,22.95,22.626,22.115,22.072,22.086,22.26,,
2010-08-20,23.777,23.139,23.179,22.815,,,,,21.423,21.217,20.779,20.863,20.677,21.57,,
2010-08-21,24.665,24.044,23.975,23.658,,,,,22.155,21.916,21.677,21.59,21.42,20.239,,
2010-08-22,24.54,23.908,23.843,23.675,,,,,22.518,22.259,21.896,21.86,21.622,20.898,,
2010-08-23,25.298,24.591,24.575,24.382,,,,,23.346,23.065,22.606,22.638,22.499,21.251,,
2010-08-24,25.957,25.04,25.15,24.932,,,,,23.683,23.346,22.878,22.822,22.93,22.015,,
2010-08-25,24.985,24.421,24.425,24.119,,,,,22.833,22.478,22.146,22.087,22.056,22.271,,
2010-08-26,24.332,23.756,23.805,23.475,,,,,22.347,21.896,21.618,21.574,21.515,21.493,,
2010-08-27,24.882,24.09,24.39,24.055,,,,,22.947,22.679,22.27,22.379,22.302,21.009,,
2010-08-28,25.317,24.479,24.565,24.278,,,,,23.09,22.735,22.613,22.342,22.158,21.693,,
2010-08-29,25.682,24.909,24.938,24.607,,,,,23.265,22.954,22.526,22.458,22.62,21.861,,
2010-08-30,24.314,23.927,23.807,23.566,,,,,22.295,21.972,21.657,21.537,21.414,21.864,,
2010-08-31,24.769,25.02,24.528,24.278,,,,,22.677,22.179,21.676,21.557,21.263,21.12,,
2010-09-01,25.193,24.681,24.519,24.261,,,,,23.335,22.996,22.626,22.626,22.658,21.004,,
2010-09-02,25.784,25.24,25.154,24.978,,,,,24.004,23.602,23.277,23.185,23.239,22.318,,
2010-09-03,26.295,25.67,25.65,25.334,,,,,24.072,23.686,23.197,23.097,23.442,22.791,,
2010-09-04,25.207,24.694,24.606,24.38,,,,,22.825,22.382,21.967,21.864,21.917,22.829,,
